,date,price,delta,volume
1846,2013.07.30,546.43,5.45,"359,106"
1847,2013.07.29,540.98,-4.33,"341,510"
1848,2013.07.26,545.31,3.37,"321,416"
1849,2013.07.25,541.94,-1.66,"364,085"
1850,2013.07.24,543.60,1.96,"354,016"
1851,2013.07.23,541.64,0.50,"302,848"
1852,2013.07.22,541.14,-0.73,"321,854"
1853,2013.07.19,541.87,0.31,"311,892"
1854,2013.07.18,541.56,-0.26,"323,631"
1855,2013.07.17,541.82,4.10,"321,241"
1856,2013.07.16,537.72,6.05,"335,764"
1857,2013.07.15,531.67,-0.80,"362,967"
1858,2013.07.12,532.47,5.22,"391,188"
1859,2013.07.11,527.25,11.61,"358,496"
1860,2013.07.10,515.64,-3.70,"414,344"
1861,2013.07.09,519.34,3.49,"414,610"
1862,2013.07.08,515.85,-9.55,"322,589"
1863,2013.07.05,525.40,0.18,"416,442"
1864,2013.07.04,525.22,3.91,"378,168"
1865,2013.07.03,521.31,-5.61,"375,597"
1866,2013.07.02,526.92,-0.89,"339,823"
1867,2013.07.01,527.81,8.75,"318,603"
1868,2013.06.28,519.06,6.81,"368,093"
1869,2013.06.27,512.25,19.18,"398,671"
1870,2013.06.26,493.07,12.11,"378,777"
1871,2013.06.25,480.96,-27.69,"531,628"
1872,2013.06.24,508.65,-12.24,"374,329"
1873,2013.06.21,520.89,-4.70,"413,445"
1874,2013.06.20,525.59,-5.82,"440,036"
1875,2013.06.19,531.41,-2.85,"390,472"
1876,2013.06.18,534.26,9.76,"390,260"
1877,2013.06.17,524.50,-11.54,"423,463"
1878,2013.06.14,536.04,-4.78,"481,414"
1879,2013.06.13,540.82,-5.38,"552,208"
1880,2013.06.12,546.20,-1.67,"467,430"
1881,2013.06.11,547.87,0.87,"735,274"
1882,2013.06.10,547.00,11.25,"542,068"
1883,2013.06.07,535.75,-13.34,"440,580"
1884,2013.06.05,549.09,-12.46,"458,587"
1885,2013.06.04,561.55,-7.86,"528,763"
1886,2013.06.03,569.41,-8.46,"400,727"
1887,2013.05.31,577.87,-3.26,"482,273"
1888,2013.05.30,581.13,-4.56,"449,082"
1889,2013.05.29,585.69,-0.07,"474,569"
1890,2013.05.28,585.76,8.20,"499,014"
1891,2013.05.27,577.56,3.50,"401,639"
1892,2013.05.24,574.06,4.72,"444,837"
1893,2013.05.23,569.34,-4.91,"497,677"
1894,2013.05.22,574.25,1.56,"444,510"
1895,2013.05.21,572.69,5.37,"378,548"
1896,2013.05.20,567.32,1.26,"373,391"
1897,2013.05.16,566.06,0.41,"451,951"
1898,2013.05.15,565.65,5.18,"428,114"
1899,2013.05.14,560.47,-5.25,"537,628"
1900,2013.05.13,565.72,-3.98,"445,069"
1901,2013.05.10,569.70,-3.65,"440,535"
1902,2013.05.09,573.35,-3.35,"464,326"
1903,2013.05.08,576.70,3.02,"460,964"
1904,2013.05.07,573.68,6.55,"469,972"
1905,2013.05.06,567.13,1.80,"450,824"
1906,2013.05.03,565.33,4.85,"472,052"
1907,2013.05.02,560.48,-3.39,"446,660"
1908,2013.04.30,563.87,-4.49,"483,966"
1909,2013.04.29,568.36,3.01,"427,308"
1910,2013.04.26,565.35,5.95,"477,017"
1911,2013.04.25,559.40,-4.41,"535,212"
1912,2013.04.24,563.81,9.44,"466,204"
1913,2013.04.23,554.37,7.27,"443,400"
1914,2013.04.22,547.10,5.64,"422,155"
1915,2013.04.19,541.46,-9.64,"433,990"
1916,2013.04.18,551.10,-7.44,"408,974"
1917,2013.04.17,558.54,-0.41,"460,154"
1918,2013.04.16,558.95,4.96,"431,750"
1919,2013.04.15,553.99,6.80,"412,163"
1920,2013.04.12,547.19,2.89,"442,801"
1921,2013.04.11,544.30,9.46,"429,470"
1922,2013.04.10,534.84,6.69,"389,684"
1923,2013.04.09,528.15,-0.63,"486,709"
1924,2013.04.08,528.78,-18.73,"451,806"
1925,2013.04.05,547.51,-7.72,"434,365"
1926,2013.04.04,555.23,-2.73,"553,214"
1927,2013.04.03,557.96,5.13,"493,621"
1928,2013.04.02,552.83,-1.14,"497,942"
1929,2013.04.01,553.97,-1.05,"397,218"
1930,2013.03.29,555.02,2.38,"398,228"
1931,2013.03.28,552.64,3.92,"401,300"
1932,2013.03.27,548.72,-1.18,"435,492"
1933,2013.03.26,549.90,0.34,"377,805"
1934,2013.03.25,549.56,-1.69,"377,860"
1935,2013.03.22,551.25,6.69,"402,662"
1936,2013.03.21,544.56,-1.70,"456,723"
1937,2013.03.20,546.26,-3.75,"476,780"
1938,2013.03.19,550.01,8.92,"487,568"
1939,2013.03.18,541.09,-13.72,"501,907"
1940,2013.03.15,554.81,1.23,"560,625"
1941,2013.03.14,553.58,3.85,"591,071"
1942,2013.03.13,549.73,5.85,"532,880"
1943,2013.03.12,543.88,3.44,"557,248"
1944,2013.03.11,540.44,-2.66,"513,434"
1945,2013.03.08,543.10,1.80,"483,652"
1946,2013.03.07,541.30,-3.06,"502,952"
1947,2013.03.06,544.36,0.40,"480,757"
1948,2013.03.05,543.96,6.58,"449,669"
1949,2013.03.04,537.38,1.51,"366,736"
1950,2013.02.28,535.87,2.51,"402,390"
1951,2013.02.27,533.36,4.80,"458,255"
1952,2013.02.26,528.56,1.29,"428,838"
1953,2013.02.25,527.27,-1.09,"449,199"
1954,2013.02.22,528.36,3.92,"507,129"
1955,2013.02.21,524.44,-1.25,"503,146"
1956,2013.02.20,525.69,3.20,"468,758"
1957,2013.02.19,522.49,3.97,"473,645"
1958,2013.02.18,518.52,3.94,"469,797"
1959,2013.02.15,514.58,2.05,"428,364"
1960,2013.02.14,512.53,4.54,"427,588"
1961,2013.02.13,507.99,4.27,"428,912"
1962,2013.02.12,503.72,-1.22,"421,650"
1963,2013.02.08,504.94,3.16,"333,128"
1964,2013.02.07,501.78,-0.78,"420,666"
1965,2013.02.06,502.56,4.40,"415,983"
1966,2013.02.05,498.16,-3.16,"481,777"
1967,2013.02.04,501.32,-1.99,"453,320"
1968,2013.02.01,503.31,-0.36,"471,592"
1969,2013.01.31,503.67,0.87,"376,607"
1970,2013.01.30,502.80,-2.55,"462,475"
1971,2013.01.29,505.35,1.15,"550,171"
1972,2013.01.28,504.20,-2.63,"462,933"
1973,2013.01.25,506.83,-1.80,"543,568"
1974,2013.01.24,508.63,-4.63,"539,897"
1975,2013.01.23,513.26,-3.33,"547,821"
1976,2013.01.22,516.59,1.93,"533,498"
1977,2013.01.21,514.66,2.42,"504,265"
1978,2013.01.18,512.24,5.89,"469,380"
1979,2013.01.17,506.35,-1.33,"516,558"
1980,2013.01.16,507.68,-0.34,"477,513"
1981,2013.01.15,508.02,-5.42,"489,904"
1982,2013.01.14,513.44,-1.98,"437,603"
1983,2013.01.11,515.42,0.94,"435,553"
1984,2013.01.10,514.48,2.54,"427,281"
1985,2013.01.09,511.94,2.93,"494,307"
1986,2013.01.08,509.01,0.29,"425,649"
1987,2013.01.07,508.72,3.88,"412,007"
1988,2013.01.04,504.84,5.77,"395,108"
1989,2013.01.03,499.07,-2.54,"384,013"
1990,2013.01.02,501.61,5.29,"337,840"
1991,2012.12.28,496.32,4.24,"324,212"
1992,2012.12.27,492.08,9.32,"347,220"
1993,2012.12.26,482.76,-1.00,"321,565"
1994,2012.12.24,483.76,5.70,"291,328"
1995,2012.12.21,478.06,-1.15,"327,840"
1996,2012.12.20,479.21,-3.98,"337,861"
1997,2012.12.18,483.19,-2.29,"318,270"
1998,2012.12.17,485.48,-6.17,"310,310"
1999,2012.12.14,491.65,1.50,"332,418"
2000,2012.12.13,490.15,4.82,"286,070"
2001,2012.12.12,485.33,3.74,"323,270"
2002,2012.12.11,481.59,-8.00,"346,393"
2003,2012.12.10,489.59,0.37,"295,761"
2004,2012.12.07,489.22,1.19,"361,140"
2005,2012.12.06,488.03,-8.47,"353,896"
2006,2012.12.05,496.50,-6.21,"422,781"
2007,2012.12.04,502.71,3.74,"345,998"
2008,2012.12.03,498.97,-0.40,"340,792"
2009,2012.11.30,499.37,2.64,"362,608"
2010,2012.11.29,496.73,2.25,"442,538"
2011,2012.11.28,494.48,0.85,"430,349"
2012,2012.11.27,493.63,-2.61,"507,610"
2013,2012.11.26,496.24,-2.58,"498,576"
2014,2012.11.23,498.82,1.79,"409,797"
2015,2012.11.22,497.03,4.84,"468,285"
2016,2012.11.21,492.19,-4.47,"405,453"
2017,2012.11.20,496.66,3.52,"428,349"
2018,2012.11.19,493.14,10.15,"390,536"
2019,2012.11.16,482.99,-10.85,"465,075"
2020,2012.11.15,493.84,-9.40,"461,569"
2021,2012.11.14,503.24,-10.56,"464,352"
2022,2012.11.13,513.80,-7.63,"472,518"
2023,2012.11.12,521.43,1.53,"408,919"
2024,2012.11.09,519.90,0.86,"406,253"
2025,2012.11.08,519.04,0.59,"454,593"
2026,2012.11.07,518.45,0.92,"454,800"
2027,2012.11.06,517.53,2.39,"458,835"
2028,2012.11.05,515.14,1.77,"382,411"
2029,2012.11.02,513.37,4.54,"439,982"
2030,2012.11.01,508.83,0.52,"399,044"
2031,2012.10.31,508.31,6.00,"459,938"
2032,2012.10.30,502.31,7.43,"476,634"
2033,2012.10.29,494.88,-10.62,"465,629"
2034,2012.10.26,505.50,-12.75,"468,588"
2035,2012.10.25,518.25,-6.10,"520,062"
2036,2012.10.24,524.35,0.20,"507,577"
2037,2012.10.23,524.15,1.15,"555,836"
2038,2012.10.22,523.00,4.19,"488,573"
2039,2012.10.19,518.81,4.65,"481,770"
2040,2012.10.18,514.16,-14.06,"577,018"
2041,2012.10.17,528.22,-2.01,"585,937"
2042,2012.10.16,530.23,0.90,"666,053"
2043,2012.10.15,529.33,-10.53,"819,684"
2044,2012.10.12,539.86,4.91,"589,329"
2045,2012.10.11,534.95,1.09,"633,015"
2046,2012.10.10,533.86,-6.57,"715,568"
2047,2012.10.09,540.43,2.64,"670,504"
2048,2012.10.08,537.79,1.97,"554,935"
2049,2012.10.05,535.82,4.38,"589,335"
2050,2012.10.04,531.44,3.88,"609,445"
2051,2012.10.02,527.56,3.78,"502,488"
2052,2012.09.28,523.78,5.49,"494,991"
2053,2012.09.27,518.29,-2.42,"565,349"
2054,2012.09.26,520.71,-2.25,"592,203"
2055,2012.09.25,522.96,-9.32,"920,067"
2056,2012.09.24,532.28,0.79,"707,104"
2057,2012.09.21,531.49,3.43,"911,594"
2058,2012.09.20,528.06,0,"784,485"
2059,2012.09.19,528.06,4.54,"785,103"
2060,2012.09.18,523.52,-4.52,"777,396"
2061,2012.09.17,519.00,-0.14,"788,416"
2062,2012.09.14,519.14,1.34,"876,209"
2063,2012.09.13,520.48,0.0,"912,958"
2064,2012.09.12,517.52,3.10,"750,957"
2065,2012.09.11,514.42,2.31,"774,373"
2066,2012.09.10,512.11,1.24,"702,501"
2067,2012.09.07,510.87,4.15,"673,343"
2068,2012.09.06,506.72,1.33,"738,771"
2069,2012.09.05,505.39,-2.02,"621,330"
2070,2012.09.04,507.41,-5.04,"753,649"
2071,2012.09.03,512.45,4.10,"662,135"
2072,2012.08.31,508.35,2.71,"679,358"
2073,2012.08.30,505.64,0.32,"752,422"
2074,2012.08.29,505.32,5.79,"683,296"
2075,2012.08.28,499.53,5.70,"671,569"
2076,2012.08.27,493.83,-3.68,"677,748"
2077,2012.08.24,497.51,-1.83,"641,202"
2078,2012.08.23,499.34,6.45,"616,913"
2079,2012.08.22,492.89,1.17,"554,661"
2080,2012.08.21,491.72,1.59,"568,727"
2081,2012.08.20,490.13,2.87,"543,689"
2082,2012.08.17,487.26,1.94,"572,429"
2083,2012.08.16,485.32,4.58,"540,267"
2084,2012.08.14,480.74,2.34,"513,612"
2085,2012.08.13,478.40,2.89,"477,138"
2086,2012.08.10,475.51,1.46,"504,180"
2087,2012.08.09,474.05,2.63,"577,227"
2088,2012.08.08,471.42,-0.18,"465,564"
2089,2012.08.07,471.60,1.99,"435,896"
2090,2012.08.06,469.61,4.33,"433,119"
2091,2012.08.03,465.28,-1.35,"404,275"
2092,2012.08.02,466.63,-1.90,"434,155"
2093,2012.08.01,468.53,0.92,"367,558"
2094,2012.07.31,467.61,2.15,"483,258"
2095,2012.07.30,465.46,0.74,"387,541"
2096,2012.07.27,464.72,6.86,"534,865"
2097,2012.07.26,457.86,3.14,"523,222"
2098,2012.07.25,454.72,-13.56,"606,760"
2099,2012.07.24,468.28,-3.96,"567,518"
2100,2012.07.23,472.24,-9.59,"610,231"
2101,2012.07.20,481.83,3.15,"615,643"
2102,2012.07.19,478.68,5.80,"607,932"
2103,2012.07.18,472.88,-7.73,"724,311"
2104,2012.07.17,480.61,-2.89,"691,508"
2105,2012.07.16,483.50,-0.82,"548,503"
2106,2012.07.13,484.32,-2.06,"775,479"
2107,2012.07.12,486.38,-5.55,"712,618"
2108,2012.07.11,491.93,-0.41,"786,849"
2109,2012.07.10,492.34,-2.89,"808,068"
2110,2012.07.09,495.23,-1.98,"588,307"
2111,2012.07.06,497.21,-0.13,"690,044"
2112,2012.07.05,497.34,1.53,"679,562"
2113,2012.07.04,495.81,1.90,"713,006"
2114,2012.07.03,493.91,3.48,"686,376"
2115,2012.07.02,490.43,1.27,"559,697"
2116,2012.06.29,489.16,3.25,"623,319"
2117,2012.06.28,485.91,2.88,"710,200"
2118,2012.06.27,483.03,-1.31,"671,521"
2119,2012.06.26,484.34,-0.10,"623,133"
2120,2012.06.25,484.44,-0.75,"595,880"
2121,2012.06.22,485.19,0.01,"626,569"
2122,2012.06.21,485.18,0.63,"614,975"
2123,2012.06.20,484.55,6.19,"573,165"
2124,2012.06.19,478.36,3.10,"758,182"
2125,2012.06.18,475.26,7.51,"527,751"
2126,2012.06.15,467.75,-4.28,"593,679"
2127,2012.06.14,472.03,1.07,"580,588"
2128,2012.06.13,470.96,-1.01,"632,456"
2129,2012.06.12,471.97,2.38,"579,923"
2130,2012.06.11,469.59,7.60,"577,653"
2131,2012.06.08,461.99,-4.19,"569,651"
2132,2012.06.07,466.18,9.50,"582,910"
2133,2012.06.05,456.68,5.84,"670,752"
2134,2012.06.04,450.84,-21.29,"544,926"
2135,2012.06.01,472.13,0.19,"488,300"
2136,2012.05.31,471.94,2.32,"537,308"
2137,2012.05.30,469.62,-0.40,"508,371"
2138,2012.05.29,470.02,7.62,"401,861"
2139,2012.05.25,462.40,6.68,"445,737"
2140,2012.05.24,455.72,-0.18,"448,041"
2141,2012.05.23,455.90,-5.55,"431,989"
2142,2012.05.22,461.45,12.56,"428,173"
2143,2012.05.21,448.89,0.21,"382,035"
2144,2012.05.18,448.68,-19.45,"452,131"
2145,2012.05.17,468.13,3.12,"432,797"
2146,2012.05.16,465.01,-15.49,"477,731"
2147,2012.05.15,480.50,-8.03,"523,658"
2148,2012.05.14,488.53,-5.13,"494,336"
2149,2012.05.11,493.66,-0.61,"490,950"
2150,2012.05.10,494.27,2.71,"484,612"
2151,2012.05.09,491.56,-3.04,"460,175"
2152,2012.05.08,494.60,7.59,"495,643"
2153,2012.05.07,487.01,-3.52,"368,360"
2154,2012.05.04,490.53,3.09,"441,052"
2155,2012.05.03,487.44,1.90,"491,438"
2156,2012.05.02,485.54,6.65,"431,062"
2157,2012.04.30,478.89,-0.19,"548,959"
2158,2012.04.27,479.08,2.46,"493,705"
2159,2012.04.26,476.62,-6.86,"575,292"
2160,2012.04.25,483.48,-4.14,"523,749"
2161,2012.04.24,487.62,-7.40,"545,534"
2162,2012.04.23,495.02,-2.54,"548,797"
2163,2012.04.20,497.56,-4.36,"595,976"
2164,2012.04.19,501.92,-1.71,"517,641"
2165,2012.04.18,503.63,3.25,"510,467"
2166,2012.04.17,500.38,-0.71,"533,573"
2167,2012.04.16,501.09,1.63,"491,081"
2168,2012.04.13,499.46,13.75,"491,658"
2169,2012.04.12,485.71,0.94,"531,585"
2170,2012.04.10,484.77,-2.03,"642,574"
2171,2012.04.09,486.80,-16.61,"588,209"
2172,2012.04.06,503.41,0.07,"630,184"
2173,2012.04.05,503.34,0.37,"633,623"
2174,2012.04.04,502.97,-12.86,"666,634"
2175,2012.04.03,515.83,-5.97,"671,278"
2176,2012.04.02,521.80,2.24,"534,157"
2177,2012.03.30,519.56,5.35,"658,852"
2178,2012.03.29,514.21,-5.35,"790,208"
2179,2012.03.28,519.56,-2.18,"635,539"
2180,2012.03.27,521.74,-1.65,"685,264"
2181,2012.03.26,523.39,-4.08,"656,193"
2182,2012.03.23,527.47,-0.43,"629,297"
2183,2012.03.22,527.90,-6.03,"694,038"
2184,2012.03.21,533.93,-1.62,"708,440"
2185,2012.03.20,535.55,-4.28,"779,849"
2186,2012.03.19,539.83,0.05,"800,206"
2187,2012.03.16,539.78,1.47,"744,898"
2188,2012.03.15,538.31,-0.55,"812,999"
2189,2012.03.14,538.86,0.40,"845,167"
2190,2012.03.13,538.46,2.35,"755,490"
2191,2012.03.12,536.11,-3.44,"764,818"
2192,2012.03.09,539.55,3.79,"878,887"
2193,2012.03.08,535.76,3.28,"781,826"
2194,2012.03.07,532.48,-1.14,"822,334"
2195,2012.03.06,533.62,-6.12,"900,473"
2196,2012.03.05,539.74,-4.23,"620,428"
2197,2012.03.02,543.97,1.67,"670,207"
2198,2012.02.29,542.30,1.95,"742,135"
2199,2012.02.28,540.35,2.01,"766,974"
2200,2012.02.27,538.34,-5.80,"671,322"
2201,2012.02.24,544.14,3.01,"818,777"
2202,2012.02.23,541.13,-3.07,"869,763"
2203,2012.02.22,544.20,1.14,"959,825"
2204,2012.02.21,543.06,2.73,"876,765"
2205,2012.02.20,540.33,0.19,"873,963"
2206,2012.02.17,540.14,4.84,"747,042"
2207,2012.02.16,535.30,-2.56,"721,003"
2208,2012.02.15,537.86,2.50,"904,021"
2209,2012.02.14,535.36,2.17,"783,741"
2210,2012.02.13,533.19,4.52,"785,353"
2211,2012.02.10,528.67,4.40,"756,213"
2212,2012.02.09,524.27,3.32,"761,346"
2213,2012.02.08,520.95,1.88,"723,161"
2214,2012.02.07,519.07,1.97,"662,957"
2215,2012.02.06,517.10,-5.49,"689,201"
2216,2012.02.03,522.59,0.51,"692,073"
2217,2012.02.02,522.08,2.83,"742,187"
2218,2012.02.01,519.25,5.26,"628,059"
2219,2012.01.31,513.99,3.66,"678,725"
2220,2012.01.30,510.33,-5.48,"530,659"
2221,2012.01.27,515.81,-0.64,"532,520"
2222,2012.01.26,516.45,4.98,"496,329"
2223,2012.01.25,511.47,-0.70,"464,040"
2224,2012.01.20,512.17,-3.53,"554,783"
2225,2012.01.19,515.70,2.50,"540,851"
2226,2012.01.18,513.20,-6.38,"614,480"
2227,2012.01.17,519.58,-0.27,"563,913"
2228,2012.01.16,519.85,-3.28,"470,898"
2229,2012.01.13,523.13,2.79,"502,527"
2230,2012.01.12,520.34,1.76,"597,446"
2231,2012.01.11,518.58,-7.16,"635,293"
2232,2012.01.10,525.74,5.46,"563,063"
2233,2012.01.09,520.28,1.34,"610,289"
2234,2012.01.06,518.94,-3.02,"620,041"
2235,2012.01.05,521.96,5.66,"647,339"
2236,2012.01.04,516.30,2.47,"644,896"
2237,2012.01.03,513.83,7.04,"584,392"
2238,2012.01.02,506.79,6.61,"428,367"
2239,2011.12.29,500.18,4.96,"482,223"
2240,2011.12.28,495.22,3.58,"470,010"
2241,2011.12.27,491.64,-9.73,"677,934"
2242,2011.12.26,501.37,-0.99,"520,279"
2243,2011.12.23,502.36,0.82,"619,639"
2244,2011.12.22,501.54,0.90,"584,696"
2245,2011.12.21,500.64,11.03,"613,369"
2246,2011.12.20,489.61,12.00,"497,811"
2247,2011.12.19,477.61,-26.97,"812,674"
2248,2011.12.16,504.58,6.82,"560,316"
2249,2011.12.15,497.76,-10.62,"620,950"
2250,2011.12.14,508.38,-2.92,"588,760"
2251,2011.12.13,511.30,-3.92,"703,313"
2252,2011.12.12,515.22,7.62,"581,300"
2253,2011.12.09,507.60,-1.05,"550,601"
2254,2011.12.08,508.65,2.97,"558,716"
2255,2011.12.07,505.68,3.09,"526,451"
2256,2011.12.06,502.59,-3.23,"609,376"
2257,2011.12.05,505.82,7.49,"501,014"
2258,2011.12.02,498.33,2.00,"501,490"
2259,2011.12.01,496.33,3.52,"680,185"
2260,2011.11.30,492.81,0.08,"527,863"
2261,2011.11.29,492.73,6.37,"499,862"
2262,2011.11.28,486.36,6.81,"423,520"
2263,2011.11.25,479.55,-9.93,"556,734"
2264,2011.11.24,489.48,-1.01,"554,796"
2265,2011.11.23,490.49,-15.20,"609,418"
2266,2011.11.22,505.69,7.33,"606,802"
2267,2011.11.21,498.36,-4.73,"614,045"
2268,2011.11.18,503.09,-3.45,"557,144"
2269,2011.11.17,506.54,8.96,"572,595"
2270,2011.11.16,497.58,-10.75,"588,041"
2271,2011.11.15,508.33,-1.76,"567,669"
2272,2011.11.14,510.09,10.01,"555,097"
2273,2011.11.11,500.08,11.31,"570,067"
2274,2011.11.10,488.77,-20.64,"607,285"
2275,2011.11.09,509.41,2.30,"558,340"
2276,2011.11.08,507.11,-2.66,"599,397"
2277,2011.11.07,509.77,6.97,"533,867"
2278,2011.11.04,502.80,14.89,"554,896"
2279,2011.11.03,487.91,-5.58,"483,856"
2280,2011.11.02,493.49,1.13,"517,944"
2281,2011.11.01,492.36,1.67,"505,334"
2282,2011.10.31,490.69,0.10,"502,054"
2283,2011.10.28,490.59,-6.45,"550,902"
2284,2011.10.27,497.04,-0.47,"597,600"
2285,2011.10.26,497.51,4.82,"527,034"
2286,2011.10.25,492.69,-0.34,"651,924"
2287,2011.10.24,493.03,11.81,"563,858"
2288,2011.10.21,481.22,11.24,"532,846"
2289,2011.10.20,469.98,-18.19,"700,489"
2290,2011.10.19,488.17,4.74,"642,433"
2291,2011.10.18,483.43,-1.95,"628,830"
2292,2011.10.17,485.38,11.49,"588,175"
2293,2011.10.14,473.89,0.33,"549,451"
2294,2011.10.13,473.56,5.91,"612,162"
2295,2011.10.12,467.65,8.59,"606,982"
2296,2011.10.11,459.06,5.15,"672,493"
2297,2011.10.10,453.91,11.27,"499,819"
2298,2011.10.07,442.64,11.46,"486,250"
2299,2011.10.06,431.18,10.00,"492,456"
2300,2011.10.05,421.18,-14.95,"472,197"
2301,2011.10.04,436.13,-13.53,"437,725"
2302,2011.09.30,449.66,6.40,"461,316"
2303,2011.09.29,443.26,9.06,"482,110"
2304,2011.09.28,434.20,0.79,"511,963"
2305,2011.09.27,433.41,23.86,"541,182"
2306,2011.09.26,409.55,-36.96,"662,619"
2307,2011.09.23,446.51,-24.90,"547,838"
2308,2011.09.22,471.41,-6.10,"498,696"
2309,2011.09.21,477.51,7.40,"484,239"
2310,2011.09.20,470.11,7.27,"465,937"
2311,2011.09.19,462.84,-5.00,"468,553"
2312,2011.09.16,467.84,12.89,"477,845"
2313,2011.09.15,454.95,2.65,"478,607"
2314,2011.09.14,452.30,-18.64,"402,715"
2315,2011.09.09,470.94,-4.36,"424,568"
2316,2011.09.08,475.30,-3.87,"474,340"
2317,2011.09.07,479.17,13.82,"421,232"
2318,2011.09.06,465.35,-15.08,"638,440"
2319,2011.09.05,480.43,-14.04,"595,008"
2320,2011.09.02,494.47,4.25,"606,101"
2321,2011.09.01,490.22,-3.22,"606,240"
2322,2011.08.31,493.44,4.95,"479,579"
2323,2011.08.30,488.49,5.22,"546,409"
2324,2011.08.29,483.27,9.96,"450,038"
2325,2011.08.26,473.31,1.81,"436,650"
2326,2011.08.25,471.50,-2.79,"441,003"
2327,2011.08.24,474.29,-5.46,"518,000"
2328,2011.08.23,479.75,13.85,"528,683"
2329,2011.08.22,465.90,-8.75,"477,623"
2330,2011.08.19,474.65,-33.15,"661,964"
2331,2011.08.18,507.80,1.36,"663,459"
2332,2011.08.17,506.44,10.21,"558,205"
2333,2011.08.16,496.23,22.08,"471,447"
2334,2011.08.12,474.15,4.91,"559,434"
2335,2011.08.11,469.24,15.69,"537,134"
2336,2011.08.10,453.55,20.67,"520,652"
2337,2011.08.09,432.88,-29.81,"617,935"
2338,2011.08.08,462.69,-32.86,"600,865"
2339,2011.08.05,495.55,-26.52,"535,834"
2340,2011.08.04,522.07,-9.84,"482,213"
2341,2011.08.03,531.91,-6.15,"422,641"
2342,2011.08.02,538.06,-6.33,"502,845"
2343,2011.08.01,544.39,8.34,"400,073"
2344,2011.07.29,536.05,-2.49,"480,787"
2345,2011.07.28,538.54,0.42,"584,471"
2346,2011.07.27,538.12,2.27,"507,813"
2347,2011.07.26,535.85,5.95,"500,768"
2348,2011.07.25,529.90,-1.34,"463,783"
2349,2011.07.22,531.24,6.70,"479,186"
2350,2011.07.21,524.54,-2.07,"486,367"
2351,2011.07.20,526.61,2.13,"531,593"
2352,2011.07.19,524.48,6.55,"526,917"
2353,2011.07.18,517.93,10.93,"472,486"
2354,2011.07.15,507.00,9.82,"429,203"
2355,2011.07.14,497.18,2.21,"369,423"
2356,2011.07.13,494.97,4.34,"454,584"
2357,2011.07.12,490.63,-7.74,"513,406"
2358,2011.07.11,498.37,1.55,"410,955"
2359,2011.07.08,496.82,1.30,"404,805"
2360,2011.07.07,495.52,2.58,"410,761"
2361,2011.07.06,492.94,0.57,"385,089"
2362,2011.07.05,492.37,3.07,"391,723"
2363,2011.07.04,489.30,5.19,"393,123"
2364,2011.07.01,484.11,4.56,"375,333"
2365,2011.06.30,479.55,2.98,"356,207"
2366,2011.06.29,476.57,1.92,"376,803"
2367,2011.06.28,474.65,-0.78,"422,938"
2368,2011.06.27,475.43,1.77,"346,179"
2369,2011.06.24,473.66,9.04,"374,351"
2370,2011.06.23,464.62,0.85,"367,253"
2371,2011.06.22,463.77,4.20,"371,409"
2372,2011.06.21,459.57,2.34,"322,879"
2373,2011.06.20,457.23,-2.10,"313,946"
2374,2011.06.17,459.33,-1.21,"359,098"
2375,2011.06.16,460.54,-4.29,"300,156"
2376,2011.06.15,464.83,2.54,"335,674"
2377,2011.06.14,462.29,4.14,"353,134"
2378,2011.06.13,458.15,-8.76,"355,679"
2379,2011.06.10,466.91,-6.56,"328,343"
2380,2011.06.09,473.47,4.32,"318,331"
2381,2011.06.08,469.15,-3.65,"327,604"
2382,2011.06.07,472.80,-3.30,"303,791"
2383,2011.06.03,476.10,-1.73,"323,813"
2384,2011.06.02,477.83,-5.40,"332,558"
2385,2011.06.01,483.23,-1.31,"316,547"
2386,2011.05.31,484.54,4.02,"353,367"
2387,2011.05.30,480.52,-2.70,"299,222"
2388,2011.05.27,483.22,3.26,"348,183"
2389,2011.05.26,479.96,8.73,"371,860"
2390,2011.05.25,471.23,-3.09,"355,966"
2391,2011.05.24,474.32,1.38,"313,408"
2392,2011.05.23,472.94,-13.30,"292,520"
2393,2011.05.20,486.24,-0.79,"327,283"
2394,2011.05.19,487.03,-11.91,"391,375"
2395,2011.05.18,498.94,-2.78,"384,268"
2396,2011.05.17,501.72,-4.35,"381,602"
2397,2011.05.16,506.07,-1.21,"317,482"
2398,2011.05.13,507.28,2.82,"339,155"
2399,2011.05.12,504.46,-0.72,"351,337"
2400,2011.05.11,505.18,0.81,"381,584"
2401,2011.05.09,504.37,-2.05,"285,023"
2402,2011.05.06,506.42,-4.11,"320,885"
2403,2011.05.04,510.53,-1.98,"313,346"
2404,2011.05.03,512.51,-4.25,"368,462"
2405,2011.05.02,516.76,5.76,"339,834"
2406,2011.04.29,511.00,-3.67,"368,307"
2407,2011.04.28,514.67,-3.72,"492,477"
2408,2011.04.27,518.39,-3.29,"596,343"
2409,2011.04.26,521.68,-6.92,"620,782"
2410,2011.04.25,528.60,3.34,"477,531"
2411,2011.04.22,525.26,-4.32,"565,077"
2412,2011.04.21,529.58,-2.67,"603,352"
2413,2011.04.20,532.25,5.63,"619,424"
2414,2011.04.19,526.62,-1.90,"556,007"
2415,2011.04.18,528.52,-6.06,"575,866"
2416,2011.04.15,534.58,3.11,"614,547"
2417,2011.04.14,531.47,2.77,"656,215"
